Date,AAPL,AMZN,BRK-B,GOOGL,JPM,META,MSFT,NVDA,TSLA
2021-08-16,147.9425811767578,164.94949340820312,289.45001220703125,137.3621063232422,142.92373657226562,364.3141174316406,284.5172424316406,19.90658950805664,228.72332763671875
2021-08-17,147.0321044921875,162.09800720214844,289.1000061035156,135.7253875732422,141.19708251953125,356.2538146972656,283.0492248535156,19.415660858154297,221.90333557128906
2021-08-18,143.2826385498047,160.06100463867188,286.3599853515625,134.5211944580078,139.91114807128906,353.2721862792969,281.3172302246094,18.998573303222656,229.663330078125
2021-08-19,143.61550903320312,159.3874969482422,285.1300048828125,134.75059509277344,138.74208068847656,352.9442138671875,287.16162109375,19.754920959472656,224.49000549316406
2021-08-20,145.07418823242188,159.99749755859375,285.2699890136719,136.48812866210938,139.1377410888672,357.1681823730469,294.50592041015625,20.770706176757812,226.75332641601562
2021-08-23,146.56222534179688,163.2935028076172,285.6199951171875,139.08226013183594,140.9183349609375,361.1237487792969,294.78656005859375,21.91022300720215,235.43333435058594
2021-08-24,146.47409057617188,165.28900146484375,286.0199890136719,140.29388427734375,141.79067993164062,363.2705383300781,292.8222351074219,21.745576858520508,236.163330078125
2021-08-25,145.24061584472656,164.95899963378906,287.29998779296875,141.1057891845703,144.71331787109375,366.1329650878906,292.23199462890625,22.164669036865234,237.06666564941406
2021-08-26,144.43783569335938,165.8000030517578,285.2699890136719,140.47166442871094,145.45974731445312,362.1474914550781,289.4065246582031,22.019983291625977,233.72000122070312
2021-08-27,145.47555541992188,167.48150634765625,286.6000061035156,143.01759338378906,146.6288299560547,370.346923828125,290.0160827636719,22.586748123168945,237.30667114257812
2021-08-30,149.9005126953125,171.07850646972656,285.6600036621094,143.60006713867188,144.28167724609375,378.3277587890625,293.7608337402344,22.638629913330078,243.6366729736328
2021-08-31,148.6376495361328,173.5395050048828,285.7699890136719,143.7063446044922,143.84103393554688,377.0555725097656,292.1061706542969,22.340229034423828,245.24000549316406
2021-09-01,149.30335998535156,173.9499969482422,285.260009765625,144.22080993652344,143.6342010498047,379.70916748046875,292.0578918457031,22.396116256713867,244.69667053222656
2021-09-02,150.4193878173828,173.156005859375,285.04998779296875,142.30552673339844,144.29965209960938,372.9806823730469,291.39984130859375,22.351205825805664,244.1300048828125
2021-09-03,151.05569458007812,173.90249633789062,281.8900146484375,142.75491333007812,143.42738342285156,373.9547119140625,291.39019775390625,22.797319412231445,244.52333068847656
2021-09-07,153.39547729492188,175.46449279785156,278.8999938964844,143.2921905517578,143.17555236816406,379.83837890625,290.4612731933594,22.616674423217773,250.97332763671875
2021-09-08,151.8486785888672,176.27499389648438,279.3399963378906,142.70675659179688,142.5370635986328,375.2566223144531,290.49029541015625,22.29431915283203,251.2899932861328
2021-09-09,150.83056640625,174.20799255371094,278.6099853515625,142.55776977539062,143.1575927734375,375.6840515136719,287.6260681152344,22.132648468017578,251.6199951171875
2021-09-10,145.8377685546875,173.45750427246094,277.6000061035156,139.91102600097656,141.51187133789062,376.36981201171875,286.13592529296875,22.433040618896484,245.42333984375
2021-09-13,146.4055633544922,172.85850524902344,279.9200134277344,141.35755920410156,143.7600860595703,374.2031555175781,287.37451171875,22.107694625854492,247.6666717529297
2021-09-14,145.00563049316406,172.5,277.20001220703125,141.56808471679688,141.25108337402344,374.2230224609375,290.08392333984375,22.19751739501953,248.163330078125
2021-09-15,145.89649963378906,173.7895050048828,278.17999267578125,143.44017028808594,142.2313232421875,371.6290588378906,294.9510498046875,22.29631805419922,251.94332885742188
2021-09-16,145.6615753173828,174.41200256347656,277.510009765625,142.6262969970703,142.16835021972656,370.7742919921875,295.3381042480469,22.19751739501953,252.3300018310547
2021-09-17,142.9889678955078,173.12600708007812,276.760009765625,139.83555603027344,141.7996368408203,362.4853820800781,290.16131591796875,21.856199264526367,253.163330078125
2021-09-20,139.93460083007812,167.7864990234375,274.20001220703125,137.769287109375,137.55502319335938,353.5206604003906,284.7716369628906,21.070775985717773,243.38999938964844
2021-09-21,140.41424560546875,167.18150329589844,273.17999267578125,138.0806427001953,137.57298278808594,355.2897644042969,285.25537109375,21.20351219177246,246.4600067138672
2021-09-22,142.78335571289062,169.00250244140625,274.07000732421875,139.32257080078125,140.20790100097656,341.107177734375,288.91302490234375,21.897117614746094,250.64666748046875
2021-09-23,143.74278259277344,170.8000030517578,278.1199951171875,140.2487030029297,144.94715881347656,343.8403015136719,289.86126708984375,22.437034606933594,251.2133331298828
2021-09-24,143.83090209960938,171.2760009765625,277.8699951171875,141.2408447265625,146.619873046875,350.7974548339844,289.6581115722656,22.036836624145508,258.1300048828125
2021-09-27,142.31346130371094,170.2899932861328,279.7200012207031,140.10568237304688,150.1630096435547,351.41363525390625,284.6457824707031,21.616682052612305,263.78668212890625
2021-09-28,138.9262237548828,165.79800415039062,276.7900085449219,134.89959716796875,149.35365295410156,338.5628356933594,274.34063720703125,20.657604217529297,259.1866760253906
2021-09-29,139.82691955566406,165.05599975585938,277.2900085449219,133.43319702148438,149.2367706298828,337.5292053222656,274.8051452636719,20.475967407226562,260.4366760253906
2021-09-30,138.52484130859375,164.2519989013672,272.94000244140625,132.7603302001953,147.2043914794922,337.31060791015625,272.79248046875,20.674564361572266,258.49334716796875
2021-10-01,139.650634765625,164.16299438476562,275.7099914550781,135.6077117919922,150.29791259765625,340.90838623046875,279.7400207519531,20.700515747070312,258.40667724609375
2021-10-04,136.21446228027344,159.48899841308594,273.6400146484375,132.74395751953125,150.13607788085938,324.2312316894531,273.9438781738281,19.692535400390625,260.510009765625
2021-10-05,138.14305114746094,161.0500030517578,278.04998779296875,135.09124755859375,152.5878143310547,330.91998291015625,279.4110107421875,20.410097122192383,260.1966552734375
2021-10-06,139.01431274414062,163.10049438476562,280.2200012207031,136.6226806640625,152.91348266601562,331.5958251953125,283.6201171875,20.658605575561523,260.9166564941406
2021-10-07,140.2771759033203,165.1215057373047,282.95001220703125,138.27134704589844,153.8815460205078,327.2029113769531,285.3038330078125,21.03285026550293,264.53668212890625
2021-10-08,139.89541625976562,164.43099975585938,284.1400146484375,138.82798767089844,153.99913024902344,328.0278015136719,285.3038330078125,20.789337158203125,261.8299865722656
